battery_id,policy,n0,model,MAE_151_200,MSE_151_200,RMSE_151_200,E200,life_150,life_200,eol_relative_update,fit150_A,fit150_B,fit150_C,fit200_A,fit200_B,fit200_C,fit150_boundary,fit200_boundary
30,3_7C_31PER_5_9C_NEWSTRUCTURE,51,linear,0.0003959409269256664,1.8273434336766752e-07,0.0004274743774399438,0.00052751879256141,1313.3850636556917,1343.0567505114664,0.022092653079979662,1.0016044555331107,-0.00015349988446797347,1.0,1.0012805730379215,-0.00014986751152642601,1.0,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,51,power,0.00017003659684512894,3.8283549052104285e-08,0.00019566182318506666,0.0001937530157086753,1678.9594004429828,1582.807128619311,0.06074793958474635,1.0038019074858984,0.00032445428801191126,0.8676030553384105,1.0031978562563277,0.0002713836711360758,0.8983904031985545,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,51,centered_quadratic,0.00039594095742634394,1.827343688141183e-07,0.0004274744072036574,0.0005275188478709447,1313.3850044908709,1343.0551565979747,0.02209153656969666,0.9937759614153804,0.00015349988386407552,6.100026853645674e-15,0.993637329357092,0.00014986748748662635,1.6134092931809638e-13,True,False
31,5C_67PER_4C_NEWSTRUCTURE,11,linear,0.0012733795551052717,1.7900783686524037e-06,0.001337938103445897,0.0021813403053678737,14719.81833598233,9162.043461316178,0.6066086564784476,1.0001740929291705,-1.359895131584936e-05,1.0,1.0007155225406912,-2.190728775607197e-05,1.0,False,False
31,5C_67PER_4C_NEWSTRUCTURE,11,power,0.0010762368575708804,1.5441746703179272e-06,0.0012426482488290592,0.002147316631987528,517.1759025737392,845.7432148583127,0.38849535711571553,0.9996235695973332,3.29343331670789e-11,3.6049620212737925,0.9996954226134619,3.6920577103223714e-09,2.641772978358683,False,False
31,5C_67PER_4C_NEWSTRUCTURE,11,centered_quadratic,0.00032244655087184884,1.1607240028663556e-07,0.00034069399801968267,0.0006523818684113225,1372.3136676027484,1300.8444181932605,0.054940658859690066,0.9997761647982564,1.314446673551806e-10,1.0780201355421458e-07,0.9998383231410527,4.497270072281165e-11,1.2011686633218515e-07,False,False
31,5C_67PER_4C_NEWSTRUCTURE,21,linear,0.001053870899086824,1.2446690337138674e-06,0.0011156473608241394,0.0018850375327512658,11982.300090788207,8268.651216881794,0.44912389898903904,1.0005046809042935,-1.673340505454692e-05,1.0,1.0010496707023444,-2.431468753838218e-05,1.0,False,False
31,5C_67PER_4C_NEWSTRUCTURE,21,power,0.0007652729808600855,7.656509138875389e-07,0.0008750148078104387,0.0014246566895246282,611.8691505295287,952.1021365031045,0.3573492516498164,0.999745416199278,3.3257149074963966e-10,3.150221537413135,0.9998378112640974,1.1624600684743178e-08,2.4290259520843676,False,False
31,5C_67PER_4C_NEWSTRUCTURE,21,centered_quadratic,6.0616311523167265e-05,5.970703608846673e-09,7.727032812695098e-05,0.00020090422391905172,1233.1920030099084,1225.9625050476113,0.005896997610066616,0.9998312588383411,2.343780336174369e-16,1.3599426527721713e-07,0.9998369914513019,2.142705259756745e-12,1.376349758183025e-07,True,False
31,5C_67PER_4C_NEWSTRUCTURE,31,linear,0.0008514387860825989,8.293564701806835e-07,0.000910690106556936,0.0016081004809077593,10156.34932946171,7578.977314534362,0.34006857494937565,1.0008359474348112,-1.9774422966352962e-05,1.0,1.0013703667696008,-2.656959618858188e-05,1.0,False,False
31,5C_67PER_4C_NEWSTRUCTURE,31,power,0.0004658815631297708,2.7994309658132613e-07,0.0005290964908042068,0.0007670497155005673,762.7539650849585,1088.299199294519,0.29913210854201905,0.9998911868592163,3.3014818320863643e-09,2.6998774123493505,0.9999961505209778,3.514755628742948e-08,2.224460446716474,False,False
31,5C_67PER_4C_NEWSTRUCTURE,31,centered_quadratic,0.0002122668883411638,5.904738697914035e-08,0.00024299668100437164,0.00022560297082963032,1122.0537755457078,1200.1379918224288,0.06506269846365656,0.9998421336649985,9.628023999041033e-13,1.678783695417449e-07,0.9998635976745512,2.172752859908962e-06,1.443600196962829e-07,True,False
31,5C_67PER_4C_NEWSTRUCTURE,41,linear,0.0006977508498228024,5.704753659808048e-07,0.0007552981967281564,0.001395204379203041,9062.4862827001,7098.388272780008,0.2766963336524945,1.0011063832959222,-2.219108278043142e-05,1.0,1.0016372408711176,-2.8406059674747615e-05,1.0,False,False
31,5C_67PER_4C_NEWSTRUCTURE,41,power,0.00027056916951935685,9.525344456671622e-08,0.0003086315676769248,0.0003561179742549436,928.1876889267754,1207.2082596564574,0.23112877873208432,1.0000182473639416,1.612741728854945e-08,2.3902881833106226,1.0001207216840913,7.450342885725823e-08,2.086168128131752,False,False
31,5C_67PER_4C_NEWSTRUCTURE,41,centered_quadratic,0.00021484291282675372,5.9433528024648106e-08,0.00024378992601140865,0.00022008658068706222,1134.9786313892741,1253.340069605337,0.09443681015746476,0.9998768151586537,4.428097043135943e-06,1.6296317190179496e-07,0.9999299829541743,7.800636752784058e-06,1.2959385485507207e-07,False,False
