battery_id,n0,fit_end,model,stable_slope,a,b,c,life,success,boundary,b_at_lower_bound,c_near_bound
28,21,150,power,-3.535635458563828e-05,1.0007950898802846,3.1857612543290345e-05,1.018721020161592,5366.8045380979,True,False,False,False
28,21,150,centered_quadratic,-3.535635458563828e-05,1.0000986408956274,3.511021707681779e-05,9.220682068914051e-10,5054.71918890743,True,False,False,False
28,31,150,linear,-3.572510043552378e-05,1.0008730805734813,-3.55265105517523e-05,1.0,5654.17423365756,True,False,False,False
28,31,150,power,-3.572510043552378e-05,1.0010584575951138,4.985819685243032e-05,0.9382170726684097,6966.565508319201,True,False,False,False
28,31,150,centered_quadratic,-3.572510043552378e-05,0.99977174137056,3.552562703564371e-05,7.424505098376766e-12,5647.7204658629025,True,False,False,False
28,41,150,linear,-3.5649456889635944e-05,1.0008678208612818,-3.5478511595813925e-05,1.0,5661.675527701166,True,False,False,False
28,41,150,power,-3.5649456889635944e-05,1.0011709385470475,5.843977650913288e-05,0.9103615843246343,7675.593707301566,True,False,False,False
28,41,150,centered_quadratic,-3.5649456889635944e-05,0.9994131569580498,3.5476015606706313e-05,2.289898260488315e-11,5641.821589967679,True,False,False,False
28,51,150,linear,-3.605750235416782e-05,1.0009041158664553,-3.579490941545653e-05,1.0,5612.644902509608,True,False,False,False
28,51,150,power,-3.605750235416782e-05,1.0024316478494586,0.00021693672950914123,0.6879431850826345,20755.705480939512,True,False,False,False
28,51,150,centered_quadratic,-3.605750235416782e-05,0.9990785713700228,3.579465740049678e-05,2.5456056940276655e-12,5610.485871316766,True,False,False,False
29,11,150,linear,-2.2760003081543056e-05,1.0005838628648644,-2.1230766049435252e-05,1.0,9447.79205789421,True,False,False,False
29,11,150,power,-2.2760003081543056e-05,0.9999695641788955,1.833384674411896e-07,1.934467255070298,1321.6699975859908,True,False,False,False
29,11,150,centered_quadratic,-2.2760003081543056e-05,0.9999206474633481,2.549158441960214e-06,1.344000547300051e-07,1221.186215565486,True,False,False,False
29,21,150,linear,-2.3910342700817888e-05,1.0007971687170687,-2.3256486238632476e-05,1.0,8634.02866007827,True,False,False,False
29,21,150,power,-2.3910342700817888e-05,1.0001257480739278,5.789189288430846e-07,1.7123369584143975,1716.2347620585476,True,False,False,False
29,21,150,centered_quadratic,-2.3910342700817888e-05,1.0000275496003004,1.0073693781278036e-05,1.0219218959194507e-07,1371.6390225847072,True,False,False,False
29,31,150,linear,-2.4972876732247305e-05,1.0009522227482963,-2.4681706872420562e-05,1.0,8141.74739968414,True,False,False,False
29,31,150,power,-2.4972876732247305e-05,1.0002470154706224,1.1648416457992387e-06,1.57895023752422,2068.632982216896,True,False,False,False
29,31,150,centered_quadratic,-2.4972876732247305e-05,0.9999950056118792,1.4914712463621653e-05,8.207558326736068e-08,1503.7812975135014,True,False,False,False
29,41,150,linear,-2.608754047758129e-05,1.0010647906857786,-2.5684445603208466e-05,1.0,7828.270611403105,True,False,False,False
29,41,150,power,-2.608754047758129e-05,1.0003080848823471,1.5575765536867174e-06,1.5242478029009665,2248.9541857285994,True,False,False,False
29,41,150,centered_quadratic,-2.608754047758129e-05,0.999869141971668,1.77629764709979e-05,7.267402873588318e-08,1581.6639085154504,True,False,False,False
29,51,150,linear,-2.6823653200954857e-05,1.0012054252653475,-2.6903406285842263e-05,1.0,7478.808561547482,True,False,False,False
29,51,150,power,-2.6823653200954857e-05,1.0006234119734485,5.151163528819809e-06,1.3024328396195404,3346.106189315338,True,False,False,False
29,51,150,centered_quadratic,-2.6823653200954857e-05,0.9997661568036048,2.2789442540947516e-05,4.155518934285516e-08,1986.4171900270571,True,False,False,False
30,11,150,linear,-0.0001542574023841785,1.0016637439917573,-0.0001540067439579734,1.0,1309.447487876173,True,False,False,False
30,11,150,power,-0.0001542574023841785,1.00179955741158,0.0001659232350238971,0.9859387626930332,1345.8937169235603,True,False,False,False
30,11,150,centered_quadratic,-0.0001542574023841785,0.999969669243211,0.00015400671939238308,1.76730863542573e-13,1309.4457566176102,True,False,False,False
30,21,150,linear,-0.00015427960222244837,1.0016587713789356,-0.00015396231405731339,1.0,1309.793066008782,True,False,False,False
30,21,150,power,-0.00015427960222244837,1.0019384927439379,0.0001761330325827662,0.9750509346925093,1372.9666290543034,True,False,False,False
30,21,150,centered_quadratic,-0.00015427960222244837,0.9984255325879106,0.00015396089862817062,1.0972318924214297e-11,1309.6863644472169,True,False,False,False
30,31,150,linear,-0.00015485073372380865,1.001695842740082,-0.00015430278821427514,1.0,1307.1432154550157,True,False,False,False
30,31,150,power,-0.00015485073372380865,1.0025710323199586,0.0002226168909288614,0.9332097320188654,1481.8275100714823,True,False,False,False
30,31,150,centered_quadratic,-0.00015485073372380865,0.9969124515693707,0.0001543025473972112,2.023672840502728e-12,1307.1238187939111,True,False,False,False
30,41,150,linear,-0.0001543238807968984,1.0016422138403434,-0.00015382642092123146,1.0,1310.842523883439,True,False,False,False
30,41,150,power,-0.0001543238807968984,1.0029058700874631,0.00024894629741615247,0.9135070087391958,1537.5425847732006,True,False,False,False
30,41,150,centered_quadratic,-0.0001543238807968984,0.9953353305628571,0.00015382641982590015,1.0048893238713837e-14,1310.8424281989276,True,False,False,False
30,51,150,linear,-0.00015401780581051337,1.001604455533111,-0.00015349988446797686,1.0,1313.3850636556642,True,False,False,False
30,51,150,power,-0.00015401780581051337,1.0038019090814736,0.00032445444267684457,0.8676029721466396,1678.9596886147413,True,False,False,False
30,51,150,centered_quadratic,-0.00015401780581051337,0.9937759614153804,0.0001534998838640758,6.100026867206912e-15,1313.385006127839,True,True,False,True
31,11,150,linear,-1.6158583021140355e-05,1.0001740929291705,-1.3598951315850193e-05,1.0,14719.818335981428,True,False,False,False
31,11,150,power,-1.6158583021140355e-05,0.9996235692300877,3.293366191678318e-11,3.6049661299933593,517.1751432280594,True,False,False,False
31,11,150,centered_quadratic,-1.6158583021140355e-05,0.9997761647982564,1.314446673599005e-10,1.0780201355421707e-07,1372.313667602733,True,False,False,False
31,21,150,linear,-1.8707399012850154e-05,1.0005046809042935,-1.673340505454692e-05,1.0,11982.300090788207,True,False,False,False
31,21,150,power,-1.8707399012850154e-05,0.9997454165316617,3.325754730605072e-10,3.150219132651614,611.8698221080925,True,False,False,False
31,21,150,centered_quadratic,-1.8707399012850154e-05,0.9998312588383411,2.343780888058934e-16,1.359942652772202e-07,1233.1920030098947,True,True,True,False
31,31,150,linear,-2.1226005239272147e-05,1.0008359474348112,-1.9774422966352962e-05,1.0,10156.34932946171,True,False,False,False
31,31,150,power,-2.1226005239272147e-05,0.9998911874344781,3.301524581473703e-09,2.699874828601845,762.7551523764901,True,False,False,False
31,31,150,centered_quadratic,-2.1226005239272147e-05,0.9998421336649985,9.628023926391827e-13,1.6787836954174682e-07,1122.0537755457017,True,True,True,False
31,41,150,linear,-2.2804408860529604e-05,1.0011063832959222,-2.2191082780433104e-05,1.0,9062.486282699412,True,False,False,False
31,41,150,power,-2.2804408860529604e-05,1.0000182471170598,1.6127358996948367e-08,2.3902888988123263,928.18719344443,True,False,False,False
31,41,150,centered_quadratic,-2.2804408860529604e-05,0.999876815158654,4.4280970431413965e-06,1.62963171901806e-07,1134.978631389222,True,False,False,False
31,51,150,linear,-2.427933243677731e-05,1.0013106032840327,-2.395829331310945e-05,1.0,8402.5435640643,True,False,False,False
31,51,150,power,-2.427933243677731e-05,1.0000750018977813,2.8211373020118452e-08,2.2821351044177063,1004.4120968771356,True,False,False,False
31,51,150,centered_quadratic,-2.427933243677731e-05,0.9998375786058056,8.581657440058926e-06,1.5531955427367766e-07,1158.0042312754626,True,False,False,False
32,11,150,linear,-1.6414475035915656e-05,1.0002801203919673,-1.456138926723338e-05,1.0,13754.190394638073,True,False,False,False
32,11,150,power,-1.6414475035915656e-05,0.9996975953589797,1.3355795158855213e-10,3.3294394424295994,569.6786747820747,True,False,False,False
32,11,150,centered_quadratic,-1.6414475035915656e-05,0.999836424874462,1.5915577828590673e-10,1.1270755119992956e-07,1342.5595338786363,True,False,False,False
32,21,150,linear,-1.8468772353200215e-05,1.0006117934088539,-1.770910460686143e-05,1.0,11328.17259044968,True,False,False,False
32,21,150,power,-1.8468772353200215e-05,0.9998370125192922,1.5910196042901847e-09,2.8418992701421244,707.709202274371,True,False,False,False
32,21,150,centered_quadratic,-1.8468772353200215e-05,0.9998809920783399,3.504977429007568e-15,1.4067111666452914e-07,1213.0192823072093,True,True,True,False
32,31,150,linear,-2.0542870683085554e-05,1.0008806665697683,-2.0178213085567124e-05,1.0,9955.32487034009,True,False,False,False
32,31,150,power,-2.0542870683085554e-05,0.9999504216179691,8.23980440355896e-09,2.519375427563123,853.6585897714439,True,False,False,False
32,31,150,centered_quadratic,-2.0542870683085554e-05,0.9998716193817248,6.770648283662136e-07,1.6387519543876224e-07,1133.31720899159,True,False,False,False
32,41,150,linear,-2.1930549030595034e-05,1.0010432016947655,-2.1629192423296897e-05,1.0,9294.993440357066,True,False,False,False
32,41,150,power,-2.1930549030595034e-05,0.9999372919485903,7.05190307808153e-09,2.549671515084815,837.4518582982809,True,False,False,False
32,41,150,centered_quadratic,-2.1930549030595034e-05,0.999817250754649,2.787300714325802e-06,1.7286139182540186e-07,1108.1140934802206,True,False,False,False
32,51,150,linear,-2.313528471610623e-05,1.0012476534516963,-2.3395419163142318e-05,1.0,8602.011019693397,True,False,False,False
32,51,150,power,-2.313528471610623e-05,0.999966192374879,9.630813228379158e-09,2.489310187967338,869.9343302130048,True,False,False,False
32,51,150,centered_quadratic,-2.313528471610623e-05,0.9997736769355055,6.20296168118147e-06,1.7366118668691314e-07,1105.83980163436,True,False,False,False
33,11,150,linear,-1.9883095308678067e-05,1.0004188155891263,-1.828565602858576e-05,1.0,10960.438896795049,True,False,False,False
33,11,150,power,-1.9883095308678067e-05,0.9997791054437148,1.2138496523261128e-08,2.4537062375704783,873.0001403484945,True,False,False,False
33,11,150,centered_quadratic,-1.9883095308678067e-05,0.9998151646926955,1.82665506594953e-14,1.3434585172139524e-07,1230.5569686317422,True,True,True,False
33,21,150,linear,-2.160851048363388e-05,1.0006568258221835,-2.0544025064043606e-05,1.0,9767.162238006387,True,False,False,False
33,21,150,power,-2.160851048363388e-05,0.9998842048426091,4.034060629664345e-08,2.21904645320811,1040.1067605366968,True,False,False,False
33,21,150,centered_quadratic,-2.160851048363388e-05,0.9998065933638075,9.124032500725045e-07,1.5218311483702115e-07,1163.8401228313896,True,False,False,False
33,31,150,linear,-2.296646563340813e-05,1.000890456636804,-2.2688933529337776e-05,1.0,8854.116319616514,True,False,False,False
33,31,150,power,-2.296646563340813e-05,1.0000311902098187,1.5244159950305248e-07,1.9613595666356636,1316.0182967467592,True,False,False,False
33,31,150,centered_quadratic,-2.296646563340813e-05,0.9999005672083626,8.11948493445336e-06,1.2243234113361295e-07,1276.0594884758334,True,False,False,False
33,41,150,linear,-2.401442697527198e-05,1.0010220304975135,-2.3865275838733195e-05,1.0,8423.201636381506,True,False,False,False
33,41,150,power,-2.401442697527198e-05,1.0000257025373376,1.4848138691376002e-07,1.9662074945350678,1310.3246663011328,True,False,False,False
33,41,150,centered_quadratic,-2.401442697527198e-05,0.9998024167497687,1.046875148554391e-05,1.229038931484986e-07,1274.143539660621,True,False,False,False
33,51,150,linear,-2.5312598569598588e-05,1.0011878293174905,-2.5300382159770885e-05,1.0,7951.96799981113,True,False,False,False
33,51,150,power,-2.5312598569598588e-05,1.000102935353102,2.503617318114808e-07,1.866492591351552,1453.6098794995332,True,False,False,False
33,51,150,centered_quadratic,-2.5312598569598588e-05,0.9997185629747614,1.4344452409829712e-05,1.1066595707058783e-07,1331.142978878262,True,False,False,False
34,11,150,linear,-2.599864770165319e-05,1.000666038504087,-2.4062980298264995e-05,1.0,8339.201379745782,True,False,False,False
34,11,150,power,-2.599864770165319e-05,0.9998221174733913,1.5623904977927983e-08,2.4579862366536793,778.6313406100348,True,False,False,False
34,11,150,centered_quadratic,-2.599864770165319e-05,0.9998706160908465,6.98370288741181e-17,1.766299219873298e-07,1074.7567699147355,True,True,True,False
34,21,150,linear,-2.7965999420328465e-05,1.000975741664843,-2.6999700188234866e-05,1.0,7443.628642677236,True,False,False,False
34,21,150,power,-2.7965999420328465e-05,0.9999570171406866,5.103381640606025e-08,2.226600547564431,914.2213734207296,True,False,False,False
34,21,150,centered_quadratic,-2.7965999420328465e-05,0.9998612016601544,1.333467341239491e-06,1.9896304532560818e-07,1019.9091111993847,True,False,False,False
34,31,150,linear,-2.9214790680140602e-05,1.0012640782594033,-2.9647634616187237e-05,1.0,6788.53746226067,True,False,False,False
34,31,150,power,-2.9214790680140602e-05,1.000113528303704,1.5496289732088637e-07,2.0110441140799082,1093.3123194139866,True,False,False,False
34,31,150,centered_quadratic,-2.9214790680140602e-05,0.9999534919615601,9.740365561502245e-06,1.6728797524955856e-07,1095.5568150489448,True,False,False,False
34,41,150,linear,-3.0568462700889786e-05,1.001464568438079,-3.143805904716398e-05,1.0,6408.301738216023,True,False,False,False
34,41,150,power,-3.0568462700889786e-05,1.0001550912891455,2.0078207836332588e-07,1.9610219511723683,1145.345560875046,True,False,False,False
34,41,150,centered_quadratic,-3.0568462700889786e-05,0.9998637234507894,1.4111138694019778e-05,1.5896257204717344e-07,1118.7871482435614,True,False,False,False
34,51,150,linear,-3.197195137358966e-05,1.0016748958104291,-3.325860013435808e-05,1.0,6063.841983598315,True,False,False,False
34,51,150,power,-3.197195137358966e-05,1.0002367070372429,3.0679695799498503e-07,1.8800460898406726,1238.3568080594207,True,False,False,False
34,51,150,centered_quadratic,-3.197195137358966e-05,0.9997437896743766,1.887589426486802e-05,1.452798572680195e-07,1160.3912693273328,True,False,False,False
35,11,150,linear,-0.00021099024903311784,1.0029784158956387,-0.00020930810309156622,1.0,969.7589959373983,True,False,False,False
35,11,150,power,-0.00021099024903311784,1.0009818159713877,7.999644122021882e-05,1.1838353584035919,744.8927038594669,True,False,False,False
35,11,150,centered_quadratic,-0.00021099024903311784,0.9998232158188696,0.0001722293664497341,2.6675350102035094e-07,611.9223597001443,True,False,False,False
35,21,150,linear,-0.00021377647909041122,1.003296346389754,-0.00021232381146754712,1.0,957.482559231596,True,False,False,False
35,21,150,power,-0.00021377647909041122,1.000927593735923,7.825063104869072e-05,1.1879353123089735,741.5651723084103,True,False,False,False
35,21,150,centered_quadratic,-0.00021377647909041122,0.9981488785700691,0.000180042509333178,2.502426522045057e-07,621.0749828091843,True,False,False,False
35,31,150,linear,-0.0002166860792645504,1.0036298748538122,-0.0002153849706388812,1.0,945.422859588574,True,False,False,False
35,31,150,power,-0.0002166860792645504,1.001032363504838,8.130971441591045e-05,1.1809062233345686,747.0019846788184,True,False,False,False
35,31,150,centered_quadratic,-0.0002166860792645504,0.9964275442165887,0.00018866989195656406,2.2449645951540642e-07,636.2409893428359,True,False,False,False
35,41,150,linear,-0.00021986657159976149,1.0039290853373881,-0.00021805635353696864,1.0,935.2127650929214,True,False,False,False
35,41,150,power,-0.00021986657159976149,1.0011868763803935,8.601367063522214e-05,1.1705961902612585,755.1758991932045,True,False,False,False
35,41,150,centered_quadratic,-0.00021986657159976149,0.9945987364190758,0.000196387552242676,1.9879634214951015e-07,652.8898713521414,True,False,False,False
35,51,150,linear,-0.00022175090069707665,1.0042461816194954,-0.0002208001569507197,1.0,925.0273389302029,True,False,False,False
35,51,150,power,-0.00022175090069707665,1.0017121206094515,0.00010184542915138108,1.140089918868192,779.2797013498852,True,False,False,False
35,51,150,centered_quadratic,-0.00022175090069707665,0.9927363828869847,0.00020555582666343967,1.5398313421539272e-07,686.2956019640992,True,False,False,False
36,11,150,linear,-1.881926350076437e-05,1.0004672435017081,-1.8071607447208694e-05,1.0,11092.939246678461,True,False,False,False
36,11,150,power,-1.881926350076437e-05,0.9998853216669217,4.77492558520134e-08,2.173167781395813,1114.4977021651973,True,False,False,False
36,11,150,centered_quadratic,-1.881926350076437e-05,0.9998561760545484,2.4386742938924027e-11,1.3053225921906912e-07,1248.3706960046477,True,False,False,False
36,21,150,linear,-2.003106550744575e-05,1.0006733269495225,-2.002730015615699e-05,1.0,10019.988984278018,True,False,False,False
36,21,150,power,-2.003106550744575e-05,1.0000045192267917,1.6180850217698283e-07,1.9356097354975812,1403.9399683559552,True,False,False,False
36,21,150,centered_quadratic,-2.003106550744575e-05,0.9999457766178739,5.6377519513451095e-06,1.1154688530868416e-07,1334.8037380445337,True,False,False,False
36,31,150,linear,-2.114197237869222e-05,1.0008270419263192,-2.1440603871804596e-05,1.0,9366.669107226788,True,False,False,False
36,31,150,power,-2.114197237869222e-05,1.000081918691768,3.080899285471959e-07,1.8113382971379586,1617.9684465774878,True,False,False,False
36,31,150,centered_quadratic,-2.114197237869222e-05,0.9999367105080027,9.965720907844312e-06,9.64275879326132e-08,1420.1963351781887,True,False,False,False
36,41,150,linear,-2.203469108956512e-05,1.0009315009389268,-2.2370410489872116e-05,1.0,8982.021185078193,True,False,False,False
36,41,150,power,-2.203469108956512e-05,1.000056094644676,2.5257613219010553e-07,1.849510781509103,1546.5431419544457,True,False,False,False
36,41,150,centered_quadratic,-2.203469108956512e-05,0.9998196145630748,1.1553769058304345e-05,9.923524249147903e-08,1402.9916271015481,True,False,False,False
36,51,150,linear,-2.320566852626046e-05,1.0010592923264459,-2.34787253928253e-05,1.0,8563.467094678237,True,False,False,False
36,51,150,power,-2.320566852626046e-05,1.0001001942053753,3.443649490336246e-07,1.7903379853286479,1658.1793329367883,True,False,False,False
36,51,150,centered_quadratic,-2.320566852626046e-05,0.9997153010269292,1.4504665934621512e-05,9.06470652348161e-08,1457.472667516395,True,False,False,False
37,11,150,linear,-2.7727359811354557e-05,1.0007070850483377,-2.5893183143635044e-05,1.0,7751.348450863395,True,False,False,False
37,11,150,power,-2.7727359811354557e-05,1.0000194899371204,4.593282502709168e-07,1.7898417528394055,1414.2606343565276,True,False,False,False
37,11,150,centered_quadratic,-2.7727359811354557e-05,0.9999795519335323,6.645004872965167e-06,1.3847610266668156e-07,1188.9719551901312,True,False,False,False
37,21,150,linear,-2.8883686669511532e-05,1.0009274838504354,-2.798459514327699e-05,1.0,7179.93177395336,True,False,False,False
37,21,150,power,-2.8883686669511532e-05,1.0001903303116892,1.175404865077852e-06,1.6091866049143104,1781.8431597453446,True,False,False,False
37,21,150,centered_quadratic,-2.8883686669511532e-05,1.0000486314524932,1.4335724833920994e-05,1.0580519619661371e-07,1329.958721155878,True,False,False,False
37,31,150,linear,-2.983355838319923e-05,1.0011231933137024,-2.9782394334318302e-05,1.0,6753.090132916135,True,False,False,False
37,31,150,power,-2.983355838319923e-05,1.0004496695176184,3.4331463256724264e-06,1.4063969206865883,2449.1990379358017,True,False,False,False
37,31,150,centered_quadratic,-2.983355838319923e-05,1.0000369571532868,2.1495177246904155e-05,6.96404797262972e-08,1578.5050469221394,True,False,False,False
37,41,150,linear,-3.080653145740361e-05,1.001223490274871,-3.067774835908255e-05,1.0,6559.265299380943,True,False,False,False
37,41,150,power,-3.080653145740361e-05,1.0005384221058589,4.622776020818157e-06,1.3509067602525024,2708.491439293208,True,False,False,False
37,41,150,centered_quadratic,-3.080653145740361e-05,0.9998518671148138,2.435355517379512e-05,5.802012096594652e-08,1698.900567845938,True,False,False,False
37,51,150,linear,-3.2041507102214956e-05,1.0013586817314153,-3.184833181503119e-05,1.0,6322.424763119984,True,False,False,False
37,51,150,power,-3.2041507102214956e-05,1.0010350891368864,1.621826880176523e-05,1.1220154406459935,4447.727635019638,True,False,False,False
37,51,150,centered_quadratic,-3.2041507102214956e-05,0.9996989860159099,2.9679099594179622e-05,2.1911436574722565e-08,2467.7081108651146,True,False,False,False
38,11,150,linear,-3.377335341308999e-05,1.0008192512023972,-3.282225574530173e-05,1.0,6118.386644743118,True,False,False,False
38,11,150,power,-3.377335341308999e-05,1.0001635740065136,2.6310866614787666e-06,1.4893984073202744,1893.781517100311,True,False,False,False
38,11,150,centered_quadratic,-3.377335341308999e-05,1.0001132515775673,1.7824220456968135e-05,1.0789953444841793e-07,1292.7525113697473,True,False,False,False
38,21,150,linear,-3.490869122883179e-05,1.00099799904651,-3.451911919124947e-05,1.0,5822.802080577499,True,False,False,False
38,21,150,power,-3.490869122883179e-05,1.0003431352447238,4.908255680313898e-06,1.370971842965768,2307.789519394597,True,False,False,False
38,21,150,centered_quadratic,-3.490869122883179e-05,1.000055403341973,2.4314703494944984e-05,7.910399764583081e-08,1465.0094088728924,True,False,False,False
38,31,150,linear,-3.566429231606475e-05,1.0011323675853399,-3.575327891811212e-05,1.0,5625.564246736792,True,False,False,False
38,31,150,power,-3.566429231606475e-05,1.0005187954540262,8.00128628739416e-06,1.2796926290455073,2738.675200784171,True,False,False,False
38,31,150,centered_quadratic,-3.566429231606475e-05,0.9998893590253521,2.8906317213345524e-05,5.753749331751124e-08,1660.5412194868252,True,False,False,False
38,41,150,linear,-3.634056005145156e-05,1.001216296203873,-3.650190577599329e-05,1.0,5512.487414731363,True,False,False,False
38,41,150,power,-3.634056005145156e-05,1.0005995150987086,9.712035811693352e-06,1.2439604163869842,2942.9009925984124,True,False,False,False
38,41,150,centered_quadratic,-3.634056005145156e-05,0.9996258777981555,3.12885575036145e-05,4.782888323284721e-08,1782.9060398048352,True,False,False,False
38,51,150,linear,-3.719465517112825e-05,1.0013150523707715,-3.7357658499658354e-05,1.0,5388.8562735432815,True,False,False,False
38,51,150,power,-3.719465517112825e-05,1.0009350049757122,1.9005497482146625e-05,1.1221916299787944,3854.761230976479,True,False,False,False
38,51,150,centered_quadratic,-3.719465517112825e-05,0.9993706793404812,3.496179440931469e-05,2.4200647377683937e-08,2288.39803002133,True,False,False,False
39,11,150,linear,-2.7414026465077436e-05,1.0006164322302473,-2.716351637478414e-05,1.0,7385.510383202054,True,False,False,False
39,11,150,power,-2.7414026465077436e-05,1.0001835403963757,4.350634848606354e-06,1.353127845654225,2792.5304190228258,True,False,False,False
39,11,150,centered_quadratic,-2.7414026465077436e-05,1.000110935577535,1.8176648001338454e-05,6.465372930536211e-08,1635.3324602044822,True,False,False,False
39,21,150,linear,-2.8324861119122787e-05,1.0007469817702264,-2.840243290899556e-05,1.0,7067.950214456669,True,False,False,False
39,21,150,power,-2.8324861119122787e-05,1.0004068282976046,9.586970356404208e-06,1.204685995660578,3856.457550202314,True,False,False,False
39,21,150,centered_quadratic,-2.8324861119122787e-05,1.0000474437878246,2.357023487872088e-05,3.745889945954662e-08,2038.6448145369527,True,False,False,False
39,31,150,linear,-2.902915168108331e-05,1.0008083444952762,-2.8968453419873138e-05,1.0,6931.966356116072,True,False,False,False
39,31,150,power,-2.902915168108331e-05,1.0005245892002501,1.3463504561447029e-05,1.141920379837304,4512.099834656296,True,False,False,False
39,31,150,centered_quadratic,-2.902915168108331e-05,0.9998473471176188,2.5766318421115928e-05,2.690869746867593e-08,2319.191303725735,True,False,False,False
39,41,150,linear,-2.9200257578743116e-05,1.0008274479627253,-2.913782924563162e-05,1.0,6892.327025110614,True,False,False,False
39,41,150,power,-2.9200257578743116e-05,1.0004283060844152,1.0423184630353437e-05,1.1887470465714995,4015.684990003975,True,False,False,False
39,41,150,centered_quadratic,-2.9200257578743116e-05,0.999568203737234,2.5549316666685094e-05,3.2922133751814607e-08,2145.4400546064235,True,False,False,False
39,51,150,linear,-2.9700641336793172e-05,1.0008728833921907,-2.9532850292735775e-05,1.0,6801.676147107263,True,False,False,False
39,51,150,power,-2.9700641336793172e-05,1.0005311521276756,1.3525985986196894e-05,1.1413821928364327,4511.82805421591,True,False,False,False
39,51,150,centered_quadratic,-2.9700641336793172e-05,0.9993220789913692,2.6800460340087393e-05,2.759989851205227e-08,2296.3374637414668,True,False,False,False
40,11,150,linear,-3.5530044777311836e-05,1.0007498385159626,-3.476338589687095e-05,1.0,5774.749304095606,True,False,False,False
40,11,150,power,-3.5530044777311836e-05,1.000130289044247,4.096911869593039e-06,1.4133887985373126,2077.0968326075863,True,False,False,False
40,11,150,centered_quadratic,-3.5530044777311836e-05,1.0000591176585192,2.135801143699473e-05,9.644154287678572e-08,1344.8004776225555,True,False,False,False
40,21,150,linear,-3.644920945048359e-05,1.000927548071067,-3.645243139572727e-05,1.0,5512.047904014945,True,False,False,False
40,21,150,power,-3.644920945048359e-05,1.000376230440079,8.568368754232863e-06,1.2739797809487918,2687.633275415077,True,False,False,False
40,21,150,centered_quadratic,-3.644920945048359e-05,0.9999914219397086,2.8454381143460962e-05,6.200038955248971e-08,1602.1393696719158,True,False,False,False
40,31,150,linear,-3.735268600592931e-05,1.0010244686339471,-3.7342189796892405e-05,1.0,5383.30691711808,True,False,False,False
40,31,150,power,-3.735268600592931e-05,1.0004791432592997,1.0973416697829577e-05,1.2281004351362317,2952.420246465669,True,False,False,False
40,31,150,centered_quadratic,-3.735268600592931e-05,0.999751888042244,3.149611989856095e-05,4.912663780123861e-08,1752.208253317043,True,False,False,False
40,41,150,linear,-3.80015353846366e-05,1.0010904118135548,-3.7931206216403525e-05,1.0,5301.450490825476,True,False,False,False
40,41,150,power,-3.80015353846366e-05,1.0005199201455084,1.2020840629645522e-05,1.211303166593402,3059.7515270465146,True,False,False,False
40,41,150,centered_quadratic,-3.80015353846366e-05,0.9994507137960508,3.323573051459465e-05,4.307775873223446e-08,1841.2891792133248,True,False,False,False
40,51,150,linear,-3.901851603690146e-05,1.0012064272778152,-3.893316382924207e-05,1.0,5167.995803276903,True,False,False,False
40,51,150,power,-3.901851603690146e-05,1.0010628698778337,3.0984830533996e-05,1.0410321966341889,4591.196586573918,True,False,False,False
40,51,150,centered_quadratic,-3.901851603690146e-05,0.9992042638658205,3.791854811262534e-05,1.0248643602635492e-08,2982.217877012054,True,False,False,False
41,11,150,linear,-2.9099018690240436e-05,0.9555151673377706,-2.3323959626047073e-05,1.0,6667.614325832513,True,False,False,False
41,11,150,power,-2.9099018690240436e-05,0.9547213355898025,1.7436948378322242e-08,2.4329169096085783,717.5694846937831,True,False,False,False
41,11,150,centered_quadratic,-2.9099018690240436e-05,0.9547638484460063,8.468673131900541e-17,1.7424922381478466e-07,953.4305030055391,True,True,True,False
41,21,150,linear,-3.104508396965292e-05,0.9562672425780772,-3.041743130501074e-05,1.0,5137.424032000191,True,False,False,False
41,21,150,power,-3.104508396965292e-05,0.9555922329525326,2.660957303436018e-06,1.4654390596558347,1790.2591127288304,True,False,False,False
41,21,150,centered_quadratic,-3.104508396965292e-05,0.9553882133287697,1.915509418458286e-05,8.730493891811295e-08,1249.904353340996,True,False,False,False
41,31,150,linear,-3.13867160734754e-05,0.9563898104332909,-3.153457074149976e-05,1.0,4959.313120678712,True,False,False,False
41,31,150,power,-3.13867160734754e-05,0.9556342620653814,3.0141328272998296e-06,1.442493886678816,1850.1995758937428,True,False,False,False
41,31,150,centered_quadratic,-3.13867160734754e-05,0.9552256372931673,2.204636156498055e-05,7.973285022298569e-08,1294.8666388864096,True,False,False,False
41,41,150,linear,-3.270846048054806e-05,0.9566850187074846,-3.416498934726407e-05,1.0,4586.128130024775,True,False,False,False
41,41,150,power,-3.270846048054806e-05,0.9569527125403844,5.416703348425957e-05,0.9171696885216328,5952.408804864707,True,False,False,False
41,41,150,centered_quadratic,-3.270846048054806e-05,0.9552842268620422,3.416347366921556e-05,1.3905303153633693e-11,4577.950857871852,True,False,False,False
41,51,150,linear,-3.289927769787545e-05,0.9568990761353,-3.603236826997042e-05,1.0,4354.3925550422555,True,False,False,False
41,51,150,power,-3.289927769787545e-05,0.9877986479756792,0.02185740667919119,0.10000303980427666,2191060387.197555,True,True,False,True
41,51,150,centered_quadratic,-3.289927769787545e-05,0.9550614253535316,3.6032368269975994e-05,3.673571401959944e-27,,True,True,False,True
42,11,150,linear,-1.8350462017902383e-05,1.0003727531623665,-1.7938234173400038e-05,1.0,11170.149259144582,True,False,False,False
